iter	Logloss
179	0.4020852398
180	0.4018020059
181	0.4014222805
182	0.4008548715
183	0.4004115494
184	0.3999409967
185	0.3995641562
186	0.399466143
187	0.3990969249
188	0.3988136118
189	0.3984075564
190	0.3982082036
191	0.3979242193
192	0.3976849841
193	0.3973131265
194	0.3970003808
195	0.3968949257
196	0.3965386009
197	0.3961293952
198	0.395759662
199	0.3954282494
200	0.3950903876
201	0.3948346813
202	0.3945408068
203	0.3942033884
204	0.3939033916
205	0.3935353734
206	0.3931123
207	0.3928922487
208	0.3926052471
209	0.3922293228
210	0.391943299
211	0.3917756931
212	0.39169757
213	0.3913379208
214	0.3909034014
215	0.390537822
216	0.390465532
217	0.3902473764
218	0.3900257553
219	0.3898425825
220	0.3895795482
221	0.3892696988
222	0.3889847455
223	0.3886178317
224	0.3885610622
225	0.388435598
226	0.3881796675
227	0.3881408336
228	0.3879552635
229	0.3877593613
230	0.3875831254
231	0.3873503865
232	0.3871458812
233	0.3869179143
234	0.3866986347
235	0.3864213973
236	0.3861210701
237	0.3860193692
238	0.3857224164
239	0.3854448398
240	0.3852713816
241	0.3851070785
242	0.3848750235
243	0.3847350789
244	0.3845333945
245	0.3844801763
246	0.3841125015
247	0.3839090914
248	0.3835917853
249	0.3833050476
250	0.3830799128
251	0.382708861
252	0.3824356355
253	0.3822611976
254	0.3819440827
255	0.3816799657
256	0.3814193408
257	0.3812177738
258	0.3809525382
259	0.3807366721
260	0.380640087
261	0.3804295984
262	0.380406835
263	0.38018529
264	0.379982542
265	0.379918194
266	0.3795563391
267	0.3794884547
268	0.3792995408
269	0.3790283572
270	0.3789607389
271	0.3787965219
272	0.3786141195
273	0.3783911966
274	0.3783192285
275	0.3782412546
276	0.3780454382
277	0.3777459435
278	0.3776742223
279	0.3773638338
280	0.3771765922
281	0.3770091621
282	0.3767735768
283	0.3765428863
284	0.3764075675
285	0.3763027053
286	0.3761043285
287	0.3758148808
288	0.3756267736
289	0.3753391224
290	0.3751800118
291	0.3749910124
292	0.3747755378
293	0.374595788
294	0.3743265528
295	0.3742833373
296	0.3740423862
297	0.3738838789
298	0.3736949289
299	0.3735743011
300	0.3734179063
301	0.3733018318
302	0.3731395809
303	0.3729435019
304	0.3726104579
305	0.372521066
306	0.3723476256
307	0.3722578771
308	0.3720882392
309	0.3720439008
310	0.3718657317
311	0.3718289433
312	0.3716488299
313	0.3714513896
314	0.3712672272
315	0.371153041
316	0.3710870031
317	0.370980747
318	0.3708115274
319	0.3706116452
320	0.3704402929
321	0.3704042855
322	0.3703578431
323	0.3700320695
324	0.369906999
325	0.3698795397
326	0.3696911754
327	0.3695508198
328	0.3694867718
329	0.369278161
330	0.3691366063
331	0.3688955783
332	0.3687810495
333	0.3686255835
334	0.3686190229
335	0.3683895151
336	0.368204377
337	0.3680229937
338	0.3679561759
339	0.3678589696
340	0.3676798912
341	0.3675925508
342	0.3674814705
343	0.3673530333
344	0.367283905
345	0.3672276007
346	0.3671227065
347	0.3669721152
348	0.3668762274
349	0.366705429
350	0.3666569417
351	0.3665410768
352	0.3664179175
353	0.3663497272
354	0.366275901
355	0.3661404316
356	0.3660633966
357	0.3659301558
358	0.365809583
359	0.3656844006
360	0.3656507013
361	0.3656237527
362	0.3654706142
363	0.3653179365
364	0.3651790749
365	0.3650567157
366	0.3649037033
367	0.3647940326
368	0.3646152565
369	0.3644032493
370	0.3642502459
371	0.3641175513
372	0.3639956569
373	0.3639115151
374	0.363807599
375	0.3638022177
376	0.3637302649
377	0.3636079167
378	0.3634630281
379	0.3632798675
380	0.3631934415
381	0.3631023665
382	0.3630490605
383	0.3629293642
384	0.3628672082
385	0.3626382753
386	0.3625581631
387	0.3624169898
388	0.3622349777
389	0.3620215487
390	0.3619498981
391	0.3618793966
392	0.361769917
393	0.3616373394
394	0.3615948221
395	0.3615444271
396	0.3614001378
397	0.3612482638
398	0.3610913128
399	0.3610627664
400	0.361000294
401	0.3608699918
402	0.3607356709
403	0.3607145206
404	0.3606894461
405	0.3605440805
406	0.3603373498
407	0.3602591374
408	0.3601669043
409	0.3600980738
410	0.3599193538
411	0.3598356971
412	0.3597182317
413	0.3596158717
414	0.3595210073
415	0.3594058798
416	0.3593768724
417	0.3592825214
418	0.3590974178
419	0.3590885991
420	0.3590535007
421	0.3589435235
422	0.3589300222
423	0.358822058
424	0.358648865
425	0.3585384508
426	0.3584163533
427	0.358319456
428	0.3582329915
429	0.3582050363
430	0.3581017708
431	0.3580246741
432	0.3579519246
433	0.3579041423
434	0.357895073
435	0.3578646382
436	0.3576545798
437	0.3574041909
438	0.3573216587
439	0.3572387761
440	0.3571525332
441	0.3570778742
442	0.3569984973
443	0.3569699185
444	0.3568806029
445	0.3568770089
446	0.3567751719
447	0.3565745141
448	0.356504575
449	0.3564812319
450	0.3564236811
451	0.3562789576
452	0.3562208791
453	0.3561048973
454	0.3560474352
455	0.3558657018
456	0.3557776489
457	0.3557737889
458	0.3556894213
459	0.3556080309
460	0.3555625114
461	0.3554721727
462	0.3554301046
463	0.3553342222
464	0.3552465742
465	0.3551805001
466	0.3551036144
467	0.3549487014
468	0.3547735492
469	0.3547639249
470	0.3546836262
471	0.35458749
472	0.3545726169
473	0.3544069629
474	0.3542591382
475	0.3541959777
476	0.3540812735
477	0.3539687707
478	0.3537690007
479	0.3537003447
480	0.3535994538
481	0.3532721209
482	0.3532452443
483	0.3532185835
484	0.3530739465
485	0.3529936423
486	0.3528369737
487	0.3527633788
488	0.3526526956
489	0.3525511117
490	0.3525128839
491	0.3524357548
492	0.3523239409
493	0.3522190477
494	0.3520503026
495	0.3520213279
496	0.3519008664
497	0.3517611854
498	0.3517107807
499	0.3515268707
500	0.3514533104
501	0.3513300343
502	0.3511488751
503	0.3510502442
504	0.3509482707
505	0.3508704263
506	0.3508141633
507	0.3507892602
508	0.3507424146
509	0.3505752295
510	0.3504849506
511	0.3502528575
512	0.3501034752
513	0.3500034022
514	0.3499277656
515	0.3498426053
516	0.3497222256
517	0.3496395984
518	0.3495541496
519	0.3493643084
520	0.3492198282
521	0.3490675654
522	0.3489696932
523	0.3489460717
524	0.3488965776
525	0.3488126113
526	0.3487309248
527	0.3486566715
528	0.3486176919
529	0.3485410396
530	0.3484638957
531	0.3483960329
532	0.3483381335
533	0.3482528907
534	0.3481779976
535	0.3480208171
536	0.3479292525
537	0.3478749508
538	0.3478211811
539	0.3478074717
540	0.347753362
541	0.3477015702
542	0.3475968492
543	0.3475456313
544	0.347426245
545	0.3474120849
546	0.3473741608
547	0.3472512063
548	0.3471853739
549	0.3469651684
550	0.3469595966
551	0.3468649994
552	0.3467816918
553	0.3467434453
554	0.3467135201
555	0.3466480371
556	0.3465771865
557	0.3465121029
558	0.3464014273
559	0.3463023733
560	0.346250015
561	0.3461881574
562	0.3461479517
563	0.3461098175
564	0.3459697301
565	0.3458956077
566	0.3458419188
567	0.3457940806
568	0.3456100806
569	0.345558594
570	0.3455150339
571	0.3454188212
572	0.3453766164
573	0.345269054
574	0.3450972699
575	0.3450492214
576	0.3449623558
577	0.3448672516
578	0.34485141
579	0.3446262922
580	0.3445242454
581	0.3443387311
582	0.344280865
583	0.3440195764
584	0.3439373037
585	0.3439315242
586	0.3438458315
587	0.3437631971
588	0.3437466842
589	0.3436592439
590	0.3436173465
591	0.3435480757
592	0.3434028734
593	0.3433038611
594	0.3431445584
595	0.3431168247
596	0.3429637769
597	0.3429518367
598	0.3427674305
599	0.3426257567
600	0.3425518957
601	0.3425149823
602	0.342430966
603	0.3423680459
604	0.3423107083
605	0.3422558532
606	0.3421832276
607	0.3421118444
608	0.3420835325
609	0.3420281286
610	0.3419412448
611	0.3419009749
612	0.3418678181
613	0.3418426629
614	0.3417829752
615	0.34171532
616	0.341631916
617	0.3415991314
618	0.3414525096
619	0.3413407024
620	0.3412923493
621	0.3411826517
622	0.3411587657
623	0.3411492466
624	0.3410952144
625	0.3410430475
626	0.3409499494
627	0.3408402401
628	0.3407708814
629	0.3406801296
630	0.3406451016
631	0.3404781351
632	0.3403969692
633	0.3403261661
634	0.3402725407
635	0.3401726248
636	0.3399978172
637	0.3398997172
638	0.3398190497
639	0.3397828872
640	0.3397422931
641	0.3396951328
642	0.3395888207
643	0.3395624542
644	0.3395085986
645	0.3395064435
646	0.3394996064
647	0.3393439073
648	0.3392690698
649	0.3391854249
650	0.3390784555
651	0.3389357295
652	0.3388426461
653	0.3387963245
654	0.3387138212
655	0.3384697085
656	0.3384216587
657	0.3383646754
658	0.3382883484
659	0.3382724047
660	0.3382393811
661	0.3382150914
662	0.3382072851
663	0.3381018263
664	0.3380198594
665	0.3379946812
666	0.3379307363
667	0.3378981756
668	0.337842673
669	0.3377286881
670	0.3376937395
671	0.3376442891
672	0.3376167525
673	0.3376069969
674	0.3375707771
675	0.3374452178
676	0.337399531
677	0.3373535089
678	0.3373351837
679	0.3372367195
680	0.3371512124
681	0.3370769006
682	0.3370146125
683	0.3369544448
684	0.3369175851
685	0.336861143
686	0.3368087277
687	0.336686189
688	0.3366420155
689	0.3365985664
690	0.3365643583
691	0.3365643247
692	0.3364790619
693	0.3364403236
694	0.3363552598
695	0.3361987481
696	0.3360591469
697	0.3359317494
698	0.3357992782
699	0.3357338058
700	0.3356834822
701	0.335664048
702	0.3356113763
703	0.3355956936
704	0.3355492408
705	0.3354775017
706	0.3354382954
707	0.3353817344
708	0.3353014545
709	0.3352844038
710	0.3352141734
711	0.3351556285
712	0.3350707204
713	0.3349880922
714	0.3349266536
715	0.3348477173
716	0.3346903576
717	0.3346373492
718	0.3345353648
719	0.3344963556
720	0.3343686976
721	0.334329628
722	0.334287207
723	0.3342204812
724	0.3341921049
725	0.3340042954
726	0.3339527187
727	0.3338971247
728	0.3338656161
729	0.3337860454
730	0.3337524426
731	0.3336700879
732	0.3336529127
733	0.3336041721
734	0.3335468689
735	0.3334617641
736	0.3333767957
737	0.3333415133
738	0.3332953824
739	0.3332623065
740	0.3331783761
741	0.3331243844
742	0.3329727934
743	0.3329187143
744	0.3327983212
745	0.3327591093
746	0.3326953901
747	0.3326362036
748	0.3325971415
749	0.3323815075
750	0.3322917941
751	0.3322229203
752	0.3321724284
753	0.3320332202
754	0.3319987062
755	0.3318790915
756	0.3318218907
757	0.3316276607
758	0.3315664509
759	0.3314689608
760	0.3312410543
761	0.3311691102
762	0.3311120813
763	0.3310266673
764	0.3309811585
765	0.3309416083
766	0.3307841409
767	0.3307609037
768	0.3306911683
769	0.3306559999
770	0.3305607662
771	0.3305268715
772	0.3304726961
773	0.3304345072
774	0.3304131764
775	0.33038197
776	0.3302946662
777	0.3301475349
778	0.330129939
779	0.3301232476
780	0.3300276508
781	0.3300050758
782	0.3299181791
783	0.3298667236
784	0.3298224666
785	0.3297613077
786	0.3297234077
787	0.3296405531
788	0.3295813335
789	0.3295344758
790	0.3293649653
791	0.3293003139
792	0.3292436478
793	0.3291027416
794	0.3289370869
795	0.3287917927
796	0.3287463481
797	0.32866465
798	0.3286018544
799	0.3285456869
800	0.3284588688
801	0.328399394
802	0.3283058695
803	0.3282707805
804	0.3282137388
805	0.3282057978
806	0.3280420254
807	0.3279703463
808	0.3279091793
809	0.3278483982
810	0.327816095
811	0.3277307319
812	0.327705949
813	0.3275776154
814	0.3275543824
815	0.3275429816
816	0.3274815457
817	0.3273408439
818	0.3272759686
819	0.3272343927
820	0.3271946332
821	0.3271654898
822	0.3271097854
823	0.3270573902
824	0.3270517066
825	0.3269800391
826	0.3268968796
827	0.3267010399
828	0.3266152106
829	0.3265062844
830	0.3265004646
831	0.3264653054
832	0.3263369108
833	0.3262522916
834	0.3261824585
835	0.326110056
836	0.3260007503
837	0.3259460341
838	0.3258616463
839	0.325738736
840	0.3256991358
841	0.3256813845
842	0.3255779278
843	0.3255162284
844	0.3254362413
845	0.3254032961
846	0.3253214088
847	0.3251916388
848	0.325139209
849	0.3250446527
850	0.3250163602
851	0.3249266541
852	0.3248680905
853	0.324628815
854	0.3245437475
855	0.3244933041
856	0.3242979474
857	0.3241801094
858	0.3240913078
859	0.3240138411
860	0.323928
861	0.3238477362
862	0.3237880038
863	0.3237473664
864	0.3236582835
865	0.3235831709
866	0.3234991537
867	0.3234660415
868	0.323417269
869	0.3233839512
870	0.3232265906
871	0.3231244845
872	0.3229705629
873	0.3227920688
874	0.3225680246
875	0.3225199526
876	0.3224162146
877	0.3223881387
878	0.3222705273
879	0.32208566
880	0.3219494866
881	0.3219205343
882	0.3217873405
883	0.3217343125
884	0.3215942082
885	0.3214835943
886	0.321386206
887	0.3212835395
888	0.3211340237
889	0.3211283157
890	0.321071708
891	0.3209472564
892	0.3208947011
893	0.3208149795
894	0.3207098761
895	0.3205685676
896	0.3205056294
897	0.3204554275
898	0.3203225361
899	0.3202387586
900	0.3202098699
901	0.3200737182
902	0.3200526441
903	0.3200171168
904	0.3200121304
905	0.3199647948
906	0.319713487
907	0.3196611377
908	0.319542955
909	0.3194959804
910	0.3194764166
911	0.3193767417
912	0.3192924647
913	0.3192217803
914	0.3190723585
915	0.3190153232
916	0.3188986759
917	0.3188557666
918	0.3188255752
919	0.3187885984
920	0.3187725998
921	0.3186910222
922	0.3186482786
923	0.3185942551
924	0.3185335387
925	0.318467614
926	0.3183687323
927	0.3183197115
928	0.3182458117
929	0.3180748737
930	0.3179882999
931	0.3179363885
932	0.3178258295
933	0.3177835922
934	0.3177600882
935	0.3177215857
936	0.3176340603
937	0.3175666683
938	0.3175014055
939	0.3174494708
940	0.317212046
941	0.3171642015
942	0.3171005621
943	0.3170655795
944	0.3168208782
945	0.3167660072
946	0.3167251059
947	0.3166796853
948	0.3166293896
949	0.3165358783
950	0.3164604402
951	0.3163826642
952	0.3162602738
953	0.3162140551
954	0.3161028986
955	0.3160772537
956	0.3160437261
957	0.3159584335
958	0.3158830225
959	0.3158244567
960	0.3157726015
961	0.3157331324
962	0.3156851847
963	0.3155843497
964	0.3155155197
965	0.3153154398
966	0.3152827683
967	0.3151040308
968	0.315020535
969	0.3149393867
970	0.3147898304
971	0.3146861764
972	0.314629056
973	0.3145354936
974	0.3144515336
975	0.3143993104
976	0.3142308421
977	0.3141833316
978	0.3141373928
979	0.3140973544
980	0.3140556681
981	0.3139436969
982	0.3138692751
983	0.3137770341
984	0.3137332053
985	0.313695949
986	0.3136568348
987	0.3136382502
988	0.3135560502
989	0.3135517888
990	0.3134249972
991	0.3134207871
992	0.3132809832
993	0.3132158888
994	0.3131071089
995	0.3130557615
996	0.3129652562
997	0.3128810458
998	0.3127368207
999	0.3126152374
